orig.ident,nCount_RNA,nFeature_RNA,percent.mt,percent.rb,RNA_snn_res.0.5,seurat_clusters,RedGreen,RNA_snn_res.0.2,RNA_snn_res.0.3,RNA_snn_res.1,RNA_snn_res.0.8,repairment,specimen
s8,5334,2421,17.8477690288714,7.78027746531684,4,4,red,2,1,4,3,bad_repair,s8
s8,11751,3818,6.5611437324483,10.5522934218364,4,4,red,2,1,4,3,bad_repair,s8
s8,8981,3599,7.76082841554393,5.67865493820287,4,4,red,2,1,4,3,bad_repair,s8
s8,40777,7322,4.15920739632636,8.88736297422567,7,7,red,2,11,18,18,bad_repair,s8
s8,8282,3130,6.89446993479836,8.57280850036223,1,1,red,3,3,1,2,bad_repair,s8
s8,8248,3258,4.06159068865179,6.77740058195926,7,7,red,2,1,6,6,bad_repair,s8
s8,8043,3120,14.49707820465,8.62862116125824,4,4,red,2,1,4,3,bad_repair,s8
s8,7436,2652,8.13609467455621,14.2011834319527,5,5,red,7,7,16,17,bad_repair,s8
s8,12120,3672,15.2227722772277,15.5940594059406,4,4,red,2,1,4,3,bad_repair,s8
s8,8154,2724,14.2384105960265,27.0419426048565,8,8,red,0,0,0,4,bad_repair,s8
s8,14206,3957,21.2586231169928,5.8918766718288,13,13,red,1,2,8,1,bad_repair,s8
s8,3703,1817,20.4968944099379,4.29381582500675,7,7,red,2,1,6,6,bad_repair,s8
s8,10484,3215,10.7783288821061,15.8718046547119,5,5,red,7,7,9,7,bad_repair,s8
s8,2321,1127,9.34941835415769,28.0482550624731,0,0,red,10,4,20,28,bad_repair,s8
s8,7004,2956,11.950314106225,7.7384351798972,4,4,red,2,1,4,3,bad_repair,s8
s8,4011,2135,10.2717526801296,8.67614061331339,4,4,red,2,1,4,3,bad_repair,s8
s8,2423,1339,13.7432934378869,5.81923235658275,1,1,red,3,3,1,2,bad_repair,s8
s8,4205,1817,20.9274673008323,4.49464922711058,5,5,red,7,7,9,7,bad_repair,s8
s8,8874,3433,15.6975433851702,11.674554879423,8,8,red,0,0,0,4,bad_repair,s8
s8,13505,4588,9.15216586449463,11.462421325435,8,8,red,0,0,5,0,bad_repair,s8
s8,37932,7302,19.3477802383212,13.0022144890857,9,9,red,6,6,17,15,bad_repair,s8
s8,3131,1575,22.7083998722453,6.41967422548707,4,4,red,2,1,4,3,bad_repair,s8
s8,13506,4374,13.0608618391826,16.1705908485118,8,8,red,1,0,2,0,bad_repair,s8
s8,13428,3785,21.6190050640453,12.6228775692583,4,4,red,2,1,6,6,bad_repair,s8
s8,2704,1459,12.5369822485207,3.43934911242604,1,1,red,3,3,1,2,bad_repair,s8
s8,5267,1992,18.0178469717107,18.8722232770078,27,27,red,3,3,1,29,bad_repair,s8
s8,5901,2636,17.7427554651754,8.54092526690392,8,8,red,0,0,5,4,bad_repair,s8
s8,2385,1438,9.0146750524109,5.0314465408805,7,7,red,2,11,18,18,bad_repair,s8
s8,3110,1677,12.3472668810289,5.40192926045016,1,1,red,3,3,1,2,bad_repair,s8
s8,9355,3459,13.7252805986104,5.77231427044361,7,7,red,2,11,18,18,bad_repair,s8
s8,3339,1778,10.9613656783468,2.66546870320455,1,1,red,3,3,1,2,bad_repair,s8
s8,7808,3145,6.99282786885246,10.9759221311475,7,7,red,2,11,18,18,bad_repair,s8
s8,2490,1337,16.144578313253,7.8714859437751,7,7,red,2,1,6,6,bad_repair,s8
s8,5786,2455,20.8088489457311,7.70826132042862,8,8,red,0,0,5,0,bad_repair,s8
s8,6129,2135,8.01109479523576,23.1685429923315,5,5,red,7,7,9,7,bad_repair,s8
s8,6643,2409,10.9137437904561,7.45145265693211,5,5,red,7,7,16,17,bad_repair,s8
s8,76435,8875,23.7966899980376,8.90037286583372,13,13,red,1,2,8,1,bad_repair,s8
s8,4345,2034,10.6789413118527,5.24741081703107,7,7,red,2,11,18,18,bad_repair,s8
s8,3948,2012,17.4012158054711,4.38196555217832,1,1,red,3,3,1,2,bad_repair,s8
s8,15410,4168,14.964308890331,26.8137573004543,8,8,red,0,0,0,4,bad_repair,s8
s8,11764,4044,14.7483849030942,11.0421625297518,13,13,red,1,2,2,1,bad_repair,s8
s8,11803,3637,8.11658053037363,12.1325086842328,5,5,red,7,7,16,17,bad_repair,s8
s8,4764,2433,4.47103274559194,8.83711167086482,7,7,red,2,11,18,18,bad_repair,s8
s8,2853,1153,16.6491412548195,20.0140203294777,3,3,red,5,5,7,11,bad_repair,s8
s8,8836,3475,10.038478949751,10.7741059302852,4,4,red,2,1,4,3,bad_repair,s8
s8,13136,3141,12.7283800243605,27.3827649208283,4,4,red,2,1,4,3,bad_repair,s8
s8,4115,1338,22.1142162818955,21.1178614823815,3,3,red,5,5,10,10,bad_repair,s8
s8,20411,5355,7.30978394003234,9.57326931556514,7,7,red,2,11,18,18,bad_repair,s8
s8,31507,6987,13.0161551401276,5.24010537340908,9,9,red,6,6,11,8,bad_repair,s8
s8,9179,3553,21.3312997058503,7.99651378145768,8,8,red,0,0,0,4,bad_repair,s8
s8,3283,1401,14.7730734084679,13.889734998477,3,3,red,5,5,10,10,bad_repair,s8
s8,5582,2339,23.5041203869581,7.97205302758868,8,8,red,0,0,0,4,bad_repair,s8
s8,4900,2394,9.38775510204082,5.63265306122449,1,1,red,3,3,1,2,bad_repair,s8
s8,29929,6372,6.27485047946808,13.7425239734037,4,4,red,2,1,4,3,bad_repair,s8
s8,12811,3618,7.45453126219655,21.6298493482164,4,4,red,2,1,4,3,bad_repair,s8
s8,9340,3297,15.6531049250535,11.6809421841542,0,0,red,0,0,13,13,bad_repair,s8
s8,3650,1408,7.28767123287671,29.3150684931507,3,3,red,5,5,7,11,bad_repair,s8
s8,2275,1086,24.2637362637363,2.41758241758242,7,7,red,2,1,6,6,bad_repair,s8
s8,5835,2553,11.8251928020566,5.53556126820908,1,1,red,3,3,1,29,bad_repair,s8
s8,12471,4568,13.9042578782776,8.16293801619758,8,8,red,0,0,0,4,bad_repair,s8
s8,11742,3475,6.63430420711974,18.4466019417476,7,7,red,2,1,6,6,bad_repair,s8
s8,17014,3652,12.9540378511814,30.7393910896908,0,0,red,0,0,0,0,bad_repair,s8
s8,39112,7016,21.6762119042749,9.3526283493557,13,13,red,1,2,2,1,bad_repair,s8
s8,4227,2106,9.91246747101964,7.31014904187367,4,4,red,2,1,4,3,bad_repair,s8
s8,5959,2179,18.5601611008558,5.35324718912569,5,5,red,7,7,16,17,bad_repair,s8
s8,2457,1143,17.1347171347171,14.5706145706146,3,3,red,5,5,10,10,bad_repair,s8
s8,2694,1389,20.5270972531552,4.4543429844098,1,1,red,3,3,1,2,bad_repair,s8
s8,2593,1439,17.2001542614732,6.63324334747397,4,4,red,2,1,4,3,bad_repair,s8
s8,2706,1580,11.4929785661493,3.73244641537324,1,1,red,3,3,1,2,bad_repair,s8
s8,2697,1217,20.1705598813496,9.89988876529477,3,3,red,5,5,10,10,bad_repair,s8
s8,4784,2203,19.878762541806,4.74498327759197,1,1,red,3,7,9,7,bad_repair,s8
s8,3919,1821,12.0438887471294,4.28680785914774,5,5,red,7,7,9,7,bad_repair,s8
s8,4596,2327,3.69886858137511,4.43864229765013,7,7,red,2,11,18,18,bad_repair,s8
s8,7041,3020,9.47308620934526,15.1540974293424,8,8,red,0,0,0,0,bad_repair,s8
s8,7959,2202,20.8317627842694,3.74418896846337,14,14,red,1,8,8,9,bad_repair,s8
s8,3957,1968,17.7659843315643,3.512762193581,1,1,red,3,3,1,2,bad_repair,s8
s8,6583,2058,12.0917514810877,22.2846726416527,5,5,red,7,7,9,7,bad_repair,s8
s8,2199,1035,16.5529786266485,11.1414279217826,3,3,red,5,4,7,5,bad_repair,s8
s8,15955,3980,15.0611093701034,19.7618301472893,7,7,red,2,11,18,18,bad_repair,s8
s8,11469,3587,17.6214142471009,12.7735635190514,13,13,red,1,2,2,1,bad_repair,s8
s8,6845,2344,11.5120525931337,18.36376917458,5,5,red,7,7,16,17,bad_repair,s8
s8,3469,1152,16.6042087056789,31.2193715768233,3,3,red,5,5,7,11,bad_repair,s8
s8,3503,1796,14.1307450756494,9.16357407936055,1,1,red,3,3,1,2,bad_repair,s8
s8,10759,3565,10.2797657774886,10.3448275862069,7,7,red,2,11,18,18,bad_repair,s8
s8,10806,2726,13.5017582824357,16.7777160836572,17,17,red,8,10,15,16,bad_repair,s8
s8,8133,3227,7.83228820853314,11.5209639739334,5,5,red,7,7,9,7,bad_repair,s8
s8,8486,2956,15.9085552674994,8.35493754419043,5,5,red,7,7,16,17,bad_repair,s8
s8,2250,1245,11.8666666666667,2.93333333333333,1,1,red,3,3,1,2,bad_repair,s8
s8,4200,2128,14.9761904761905,3.88095238095238,1,1,red,3,3,1,2,bad_repair,s8
s8,31563,7099,12.5970281658904,6.96701834426385,9,9,red,6,6,11,8,bad_repair,s8
s8,7303,3193,6.58633438313022,5.46350814733671,4,4,red,2,1,4,3,bad_repair,s8
s8,2622,1147,18.6117467581999,4.9580472921434,3,3,red,5,5,10,10,bad_repair,s8
s8,9852,3674,16.1287048315063,12.4238733252132,8,8,red,0,0,5,0,bad_repair,s8
s8,18479,5239,18.5724335732453,8.30131500622328,8,8,red,0,0,5,0,bad_repair,s8
s8,26741,6526,15.0069182154744,6.25257095845331,9,9,red,6,6,11,8,bad_repair,s8
s8,10936,3882,18.2059253840527,6.52889539136796,4,4,red,2,1,4,3,bad_repair,s8
s8,10951,3437,6.30992603415213,18.4549356223176,4,4,red,2,1,6,6,bad_repair,s8
s8,10289,3863,14.4231703761298,13.9955292059481,8,8,red,0,2,2,1,bad_repair,s8
s8,2742,1527,3.35521517140773,12.983223924143,13,13,red,1,2,2,1,bad_repair,s8
s8,3332,1630,21.4585834333734,6.27250900360144,4,4,red,2,1,4,3,bad_repair,s8
s8,3854,1756,18.5262065386611,2.41307732226258,1,1,red,3,3,1,2,bad_repair,s8
s8,5718,2322,18.870234347674,6.92549842602309,1,1,red,3,3,1,2,bad_repair,s8
s8,5455,2555,13.4005499541705,9.2942254812099,8,8,red,0,0,0,4,bad_repair,s8
s8,3884,1967,13.1565396498455,4.86611740473738,20,20,red,11,18,31,27,bad_repair,s8
s8,4147,2071,9.47673016638534,7.37882806848324,1,1,red,3,3,1,2,bad_repair,s8
s8,3644,1736,24.0944017563118,4.4456641053787,1,1,red,3,3,1,2,bad_repair,s8
s8,29602,5889,8.45550976285386,21.208026484697,4,4,red,2,1,4,3,bad_repair,s8
s8,5754,2054,12.5477928397636,18.3872088981578,5,5,red,7,7,9,7,bad_repair,s8
s8,2223,1262,13.9001349527665,4.09356725146199,1,1,red,3,3,1,2,bad_repair,s8
s8,6699,2426,19.286460665771,21.8390804597701,8,8,red,0,0,0,4,bad_repair,s8
s8,3786,1656,24.5641838351823,7.13153724247227,5,5,red,7,7,16,17,bad_repair,s8
s8,3276,1357,12.6068376068376,17.6129426129426,3,3,red,5,5,7,11,bad_repair,s8
s8,5723,2054,17.927660318015,1.46776166346322,13,13,red,1,2,8,1,bad_repair,s8
s8,2986,1208,18.4192900200938,15.4722036168788,3,3,red,5,5,10,10,bad_repair,s8
s8,10354,3161,23.5174811666989,6.45161290322581,13,13,red,1,2,2,1,bad_repair,s8
s8,5605,1964,12.2033898305085,13.8447814451383,3,3,red,5,5,10,10,bad_repair,s8
s8,12017,3258,6.47416160439378,22.8925688607806,5,5,red,7,7,16,17,bad_repair,s8
s8,4165,1947,21.5846338535414,3.84153661464586,7,7,red,2,11,18,18,bad_repair,s8
s8,5346,2118,24.5043022820801,7.59446315001871,1,1,red,3,3,1,2,bad_repair,s8
s8,2566,1270,22.2915042868277,5.57287607170694,1,1,red,3,3,1,2,bad_repair,s8
s8,5346,2031,11.0175832398055,19.8466142910587,5,5,red,7,7,9,7,bad_repair,s8
s8,6786,2227,18.464485705865,13.1005010315355,5,5,red,7,7,9,7,bad_repair,s8
s8,2338,1349,11.4200171086399,9.2814371257485,5,5,red,7,7,16,17,bad_repair,s8
s8,8008,3087,18.8936063936064,14.2732267732268,8,8,red,0,0,0,4,bad_repair,s8
s8,5427,2646,5.78588538787544,8.84466556108347,7,7,red,2,1,6,6,bad_repair,s8
s8,6162,2259,9.54235637779942,20.6426484907498,5,5,red,7,7,16,17,bad_repair,s8
s8,3276,1145,18.7118437118437,26.8315018315018,3,3,red,5,5,7,11,bad_repair,s8
s8,6596,2888,21.9375379017586,5.86719223771983,8,8,red,0,0,0,4,bad_repair,s8
s8,10537,2706,5.58982632627883,23.8492929676378,17,17,red,8,10,15,16,bad_repair,s8
s8,26119,6415,17.0680347639649,2.59964010873311,9,9,red,6,6,11,8,bad_repair,s8
s8,8794,2609,13.384125540141,21.4919263133955,5,5,red,7,7,9,7,bad_repair,s8
s8,2053,1149,20.5552849488553,5.01704822211398,5,5,red,7,7,9,7,bad_repair,s8
s8,3098,1693,13.1375080697224,2.80826339573919,1,1,red,3,3,1,2,bad_repair,s8
s8,8164,3023,22.2562469377756,8.70896619304263,8,8,red,0,0,0,4,bad_repair,s8
s8,5939,2833,7.24027614076444,4.15894931806701,1,1,red,3,3,1,2,bad_repair,s8
s8,14881,4265,17.088905315503,14.7100329278946,5,5,red,7,7,9,7,bad_repair,s8
s8,7536,3118,12.5398089171975,10.0053078556263,4,4,red,2,1,4,6,bad_repair,s8
s8,6526,2627,23.138216365308,5.96077229543365,8,8,red,0,0,0,4,bad_repair,s8
s8,8535,3267,14.9150556531927,3.67896895137668,13,13,red,7,7,9,7,bad_repair,s8
s8,4549,2174,19.6746537700594,8.35348428225984,8,8,red,0,0,0,4,bad_repair,s8
s8,10863,3579,21.1911994844886,10.3746662984443,13,13,red,1,2,2,1,bad_repair,s8
s8,8642,2919,10.9233973617218,9.21083082619764,5,5,red,7,7,9,7,bad_repair,s8
s8,9126,3390,8.44838921761999,12.5356125356125,4,4,red,2,1,4,3,bad_repair,s8
s8,63026,8319,16.7994161139847,22.2336813378606,0,0,red,0,0,13,13,bad_repair,s8
s8,11574,3502,22.7319854847071,5.71107655088993,13,13,red,1,8,8,9,bad_repair,s8
s8,10865,3285,17.5701794753797,16.1803957662218,13,13,red,1,2,2,1,bad_repair,s8
s8,20966,4645,24.5540398740818,20.6620242297052,9,9,red,6,2,17,1,bad_repair,s8
s8,7560,2868,22.526455026455,4.61640211640212,25,25,red,3,13,25,20,bad_repair,s8
s8,6701,2634,21.8027160125354,11.3714370989405,7,7,red,2,1,6,6,bad_repair,s8
s8,5738,2016,13.4715928895085,19.06587661206,5,5,red,7,7,9,7,bad_repair,s8
s8,42367,6406,7.96610569547053,23.0297165246536,4,4,red,2,1,4,3,bad_repair,s8
s8,7383,2780,14.086414736557,9.26452661519707,13,13,red,1,8,8,9,bad_repair,s8
s8,2468,1409,10.4538087520259,5.26742301458671,5,5,red,7,7,9,7,bad_repair,s8
s8,5929,2514,23.0561646146062,7.10069151627593,8,8,red,0,0,5,4,bad_repair,s8
s8,62734,8828,14.1454394746071,4.23693690821564,9,9,red,6,6,17,15,bad_repair,s8
s8,1971,1110,18.8736681887367,4.97209538305429,5,5,red,7,7,9,7,bad_repair,s8
s8,8050,2643,22.1490683229814,8.42236024844721,5,5,red,7,7,16,17,bad_repair,s8
s8,9669,3466,9.37015203226807,11.7902575240459,5,5,red,7,7,16,17,bad_repair,s8
s8,5559,2309,10.7393416082029,8.83252383522216,5,5,red,7,7,9,7,bad_repair,s8
s8,8101,2798,10.0481422046661,16.0103690902358,5,5,red,7,7,9,7,bad_repair,s8
s8,10442,3642,5.68856540892549,5.59279831449914,7,7,red,2,11,18,18,bad_repair,s8
s8,4907,2283,10.5563480741797,9.80232321173833,7,7,red,2,1,6,6,bad_repair,s8
s8,5362,2003,6.32226781051846,24.1700857888847,3,3,red,5,5,7,11,bad_repair,s8
s8,14577,4593,13.1028332304315,9.7550936406668,1,1,red,3,3,1,2,bad_repair,s8
s8,9758,3658,20.9469153515065,4.83705677392908,8,8,red,1,2,2,1,bad_repair,s8
s8,5704,1977,21.7917251051893,12.8681626928471,5,5,red,7,7,9,7,bad_repair,s8
s8,9193,3494,14.5545523768084,10.170782116828,8,8,red,0,0,5,0,bad_repair,s8
s8,12820,4084,6.72386895475819,10.8892355694228,4,4,red,2,1,4,3,bad_repair,s8
s8,7521,2698,14.5326419359128,8.62917165270576,13,13,red,1,2,2,1,bad_repair,s8
s8,3239,1624,22.6304414942884,4.78542760111145,4,4,red,2,1,4,3,bad_repair,s8
s8,6187,2746,16.5831582350089,4.86503959915953,1,1,red,3,3,1,2,bad_repair,s8
s8,36778,6915,9.5437489803687,6.16129207678504,7,7,red,2,11,18,18,bad_repair,s8
s8,6523,2835,5.19699524758547,13.6746895600184,7,7,red,2,11,18,18,bad_repair,s8
s8,3302,1513,8.29800121138704,15.778316172017,3,3,red,5,5,7,11,bad_repair,s8
s8,9464,3694,15.1310228233305,8.96027049873204,13,13,red,0,2,5,0,bad_repair,s8
s8,4064,1718,13.2135826771654,16.5108267716535,3,3,red,5,5,10,10,bad_repair,s8
s8,4643,2198,10.3166056429033,9.36894249407711,7,7,red,2,1,6,6,bad_repair,s8
s8,7166,2660,12.3639408317053,15.671225230254,5,5,red,7,7,9,7,bad_repair,s8
s8,7174,2151,23.7245609144132,9.06049623640926,5,5,red,7,7,16,7,bad_repair,s8
s8,4376,1587,7.8382084095064,28.8619744058501,3,3,red,5,5,7,11,bad_repair,s8
s8,26643,6625,11.4514131291521,4.33509739894156,9,9,red,6,6,11,8,bad_repair,s8
s8,13514,3634,5.32040846529525,28.0967885156134,4,4,red,2,1,4,3,bad_repair,s8
s8,15464,4075,24.663735126746,7.81169167097776,13,13,red,1,2,8,1,bad_repair,s8
s8,1713,1091,9.57384705195563,5.83771161704612,7,7,red,2,11,18,18,bad_repair,s8
s8,6297,2620,10.5605844052724,11.179926949341,8,8,red,0,0,5,0,bad_repair,s8
s8,9642,3457,8.47334577888405,15.9717900850446,7,7,red,2,1,6,6,bad_repair,s8
s8,5946,2669,6.82811974436596,10.5785401950891,7,7,red,2,1,6,6,bad_repair,s8
s8,12465,3130,8.46369835539511,14.7292418772563,17,17,red,8,10,15,16,bad_repair,s8
s8,6325,2375,18.4822134387352,12.5059288537549,5,5,red,7,7,16,17,bad_repair,s8
s8,6363,2327,8.73801665880874,16.8159673110168,5,5,red,7,7,9,7,bad_repair,s8
s8,18917,4661,5.27567796162182,19.7441454776127,4,4,red,2,1,6,6,bad_repair,s8
s8,2113,1024,21.5333648840511,5.30052058684335,3,3,red,5,4,7,5,bad_repair,s8
s8,3697,1274,8.41222612929402,32.458750338112,3,3,red,5,5,10,10,bad_repair,s8
s8,4291,1555,20.7177814029364,17.7114891633652,5,5,red,7,7,9,7,bad_repair,s8
s8,5895,2041,21.8490245971162,19.7794741306192,8,8,red,0,0,0,4,bad_repair,s8
s8,13546,4205,19.5924996308873,14.3363354495792,0,0,red,0,0,13,13,bad_repair,s8
s8,5423,2571,8.02139037433155,6.34335238797713,7,7,red,2,1,6,6,bad_repair,s8
s8,4192,1944,13.1917938931298,11.736641221374,4,4,red,2,1,4,3,bad_repair,s8
s8,3759,1752,13.0885873902634,6.03884011705241,5,5,red,7,7,9,7,bad_repair,s8
s8,7876,2698,6.88166582021331,22.1940071102082,5,5,red,7,7,9,7,bad_repair,s8
s8,2309,1338,13.988739714162,5.32698137721958,1,1,red,3,3,1,2,bad_repair,s8
s8,13817,3905,17.9778533690381,20.9813997249765,8,8,red,0,0,0,0,bad_repair,s8
s8,4288,2104,11.6138059701493,9.53824626865672,1,1,red,3,3,1,2,bad_repair,s8
s8,6147,2340,11.9245160240768,9.87473564340329,5,5,red,7,7,9,7,bad_repair,s8
s8,4199,1978,20.1714693974756,5.02500595379852,4,4,red,2,1,4,3,bad_repair,s8
s8,2599,1613,4.00153905348211,4.19392073874567,7,7,red,2,11,18,18,bad_repair,s8
s8,2977,1674,10.3795767551226,4.13167618407793,7,7,red,2,1,6,6,bad_repair,s8
s8,2213,1300,10.0768187980117,7.72706732941708,7,7,red,2,1,6,6,bad_repair,s8
s8,5140,2354,14.6692607003891,3.91050583657588,1,1,red,3,3,1,2,bad_repair,s8
s8,3485,1855,9.23959827833572,4.27546628407461,1,1,red,3,3,1,2,bad_repair,s8
s8,4919,2399,12.0959544622891,7.07460866029681,5,5,red,7,7,9,7,bad_repair,s8
s8,7470,2965,8.68808567603749,4.23025435073628,7,7,red,2,1,6,6,bad_repair,s8
s8,7355,2895,16.8728755948335,4.51393609789259,4,4,red,2,1,4,3,bad_repair,s8
s8,8764,2753,10.3149246919215,19.2720219078047,5,5,red,7,7,9,7,bad_repair,s8
s8,8618,2719,7.43792063123695,23.0563935948016,4,4,red,2,1,6,6,bad_repair,s8
s8,19953,4783,24.4274044003408,12.5344559715331,13,13,red,1,2,2,1,bad_repair,s8
s8,9500,3150,23.1894736842105,12.2526315789474,13,13,red,1,2,2,1,bad_repair,s8
s8,11545,3994,18.0337808575141,9.87440450411434,8,8,red,0,0,5,0,bad_repair,s8
s8,5221,1537,8.25512353955181,34.7826086956522,3,3,red,5,5,7,11,bad_repair,s8
s8,5995,2605,13.4445371142619,7.17264386989158,7,7,red,2,1,6,6,bad_repair,s8
s8,13882,4087,19.7233827978677,10.978245209624,13,13,red,1,2,2,1,bad_repair,s8
s8,6255,2075,23.2294164668265,16.5467625899281,5,5,red,7,7,9,7,bad_repair,s8
s8,11484,3865,16.8582375478927,8.14176245210728,13,13,red,1,2,2,1,bad_repair,s8
s8,6438,2366,17.0705187946567,9.69245107176142,5,5,red,7,7,9,7,bad_repair,s8
s8,5885,2343,9.37977909940527,7.98640611724724,5,5,red,7,7,16,17,bad_repair,s8
s8,42603,7556,21.4820552543248,9.55801234654836,13,13,red,1,2,2,1,bad_repair,s8
s8,4573,2241,12.3988628908813,6.03542532254538,4,4,red,2,1,4,3,bad_repair,s8
s8,7349,2999,10.8314056334195,1.37433664444142,1,1,red,3,3,1,2,bad_repair,s8
s8,31550,5542,12.1553090332805,27.4167987321712,4,4,red,2,1,4,3,bad_repair,s8
s8,7802,2953,24.3911817482697,11.2150730581902,8,8,red,0,0,0,4,bad_repair,s8
s8,7233,2951,12.1802848057514,9.96820129959906,1,1,red,3,3,1,2,bad_repair,s8
s8,3439,1690,21.7795870892701,3.31491712707182,1,1,red,3,3,1,2,bad_repair,s8
s8,11260,3534,14.4404973357016,5.25754884547069,14,14,red,1,8,8,9,bad_repair,s8
s8,4040,2050,12.5990099009901,4.75247524752475,1,1,red,3,3,1,2,bad_repair,s8
s8,2830,1553,11.13074204947,7.77385159010601,1,1,red,3,3,1,2,bad_repair,s8
s8,10587,3701,18.5699442712761,7.17861528289412,7,7,red,2,1,27,22,bad_repair,s8
s8,17094,4887,19.5975195975196,5.65695565695566,5,5,red,7,7,9,7,bad_repair,s8
s8,3610,1878,13.9612188365651,5.26315789473684,4,4,red,2,1,4,3,bad_repair,s8
s8,3509,1540,5.24365916215446,20.5186662866914,3,3,red,5,5,10,10,bad_repair,s8
s8,10386,3466,16.6377816291161,8.26112073945696,13,13,red,1,2,2,1,bad_repair,s8
s8,8927,3291,7.94219782681752,7.44931107874986,5,5,red,7,7,9,7,bad_repair,s8
s8,37416,6903,4.02768868933077,11.5699166132136,7,7,red,2,11,18,18,bad_repair,s8
s8,4476,2349,8.37801608579088,2.10008936550491,1,1,red,3,3,1,2,bad_repair,s8
s8,9273,3301,21.6219130809878,9.59775692871778,13,13,red,1,2,8,1,bad_repair,s8
s8,2301,1234,16.8622338113864,5.17166449369839,5,5,red,7,7,9,7,bad_repair,s8
s8,5321,1735,13.756812629205,14.1890622063522,27,27,red,8,17,28,25,bad_repair,s8
s8,6595,2854,10.7657316148597,6.5352539802881,4,4,red,2,1,4,3,bad_repair,s8
s8,6821,2575,8.151297463715,14.924497874212,5,5,red,7,7,16,17,bad_repair,s8
s8,2209,1315,9.23494794024445,3.84789497510186,1,1,red,3,3,1,2,bad_repair,s8
s8,3502,1770,17.2758423757853,4.16904625928041,1,1,red,3,3,1,2,bad_repair,s8
s8,2043,1120,5.13950073421439,6.70582476749878,5,5,red,7,7,9,7,bad_repair,s8
s8,4660,2219,17.9828326180258,6.39484978540772,8,8,red,0,0,0,4,bad_repair,s8
s8,12409,4081,24.7159319848497,1.79708276251108,9,9,red,6,6,11,8,bad_repair,s8
s8,7906,3158,19.0741209208196,4.35112572729572,8,8,red,0,0,5,4,bad_repair,s8
s8,6157,2534,9.71252233230469,8.47815494559039,5,5,red,7,7,9,7,bad_repair,s8
s8,19392,4345,17.8681930693069,20.6992574257426,13,13,red,1,2,2,1,bad_repair,s8
s8,2110,1142,21.2322274881517,3.27014218009479,1,1,red,3,3,1,2,bad_repair,s8
s8,6050,1943,11.2892561983471,27.6363636363636,21,21,red,8,12,19,19,bad_repair,s8
s8,13135,3862,20,11.4503235629996,13,13,red,1,2,2,1,bad_repair,s8
s8,5038,2279,17.526796347757,6.58991663358476,4,4,red,2,1,4,3,bad_repair,s8
s8,7607,2899,19.0876823977915,14.7758643354805,8,8,red,0,0,0,4,bad_repair,s8
s8,17300,5172,9.46820809248555,15.9537572254335,8,8,red,1,9,14,14,bad_repair,s8
s8,16719,4592,22.3159279861236,8.30193193372809,13,13,red,1,2,2,1,bad_repair,s8
s8,5473,1727,21.9623606797003,19.4043486205006,3,3,red,5,5,10,10,bad_repair,s8
s8,4506,2006,19.7958277851753,2.72969374167776,1,1,red,3,3,1,2,bad_repair,s8
s8,2921,1169,7.73707634371791,19.9931530297843,3,3,red,5,4,7,5,bad_repair,s8
s8,8022,2923,23.9591124407878,8.78833208676141,8,8,red,0,0,5,0,bad_repair,s8
s8,7972,3251,9.05669844455594,12.2303060712494,4,4,red,2,1,4,3,bad_repair,s8
s8,2666,1254,7.05176294073518,24.8312078019505,13,13,red,10,2,20,1,bad_repair,s8
s8,10572,3652,8.80628074158154,12.2209610291336,4,4,red,2,1,6,6,bad_repair,s8
s8,3998,1920,16.8084042021011,3.60180090045023,1,1,red,3,3,1,2,bad_repair,s8
s8,34058,5982,7.25233425333255,23.7624053085912,4,4,red,2,1,6,6,bad_repair,s8
s8,3363,1883,9.33690157597383,5.14421647338686,7,7,red,2,11,18,18,bad_repair,s8
s8,3244,1637,14.0258939580764,4.09987669543773,1,1,red,3,3,1,2,bad_repair,s8
s8,15551,4177,12.3400424410006,21.9985852999807,8,8,red,0,0,0,0,bad_repair,s8
s8,2337,1059,13.2220795892169,9.54214805305948,3,3,red,5,5,10,10,bad_repair,s8
s8,7623,3150,8.69736324281779,7.1100616555162,7,7,red,2,1,6,6,bad_repair,s8
s8,19048,5091,8.84082318353633,6.43637127257455,14,14,red,1,8,8,9,bad_repair,s8
s8,8211,3320,10.0718548288881,10.8878333942273,4,4,red,2,1,4,3,bad_repair,s8
s8,6864,2382,16.3898601398601,15.8799533799534,7,7,red,2,1,6,6,bad_repair,s8
s8,3656,1913,8.53391684901532,2.4890590809628,1,1,red,3,3,1,2,bad_repair,s8
s8,5412,2538,7.59423503325942,4.21286031042129,1,1,red,3,3,1,2,bad_repair,s8
s8,6265,2670,12.2106943335994,7.390263367917,4,4,red,2,1,4,3,bad_repair,s8
s8,5571,2514,6.73128702207862,11.7573146652307,1,1,red,3,3,1,2,bad_repair,s8
s8,3197,1742,8.03878636221458,4.66061933062246,7,7,red,2,1,6,6,bad_repair,s8
s8,30712,6218,21.5583485282626,4.49335764522011,13,13,red,1,8,8,9,bad_repair,s8
s8,3589,1682,14.2658122039565,7.02145444413486,5,5,red,7,7,9,7,bad_repair,s8
s8,4173,2237,4.84064222381979,6.32638389647735,7,7,red,2,11,18,18,bad_repair,s8
s8,24307,5520,24.4127206154606,10.9063232813593,13,13,red,1,2,2,1,bad_repair,s8
